street_number,street_name,city,state,country,address,bedroom,bathrooms,property_sqft,property_age,lot_sqft,dom,view,pool,commission,sale_date,price_per_sqft,sale_price
470,Hawthorne RD,Laguna Beach,CA,United States of America,"470, Hawthorne RD, Laguna Beach, CA, United States of America",2,2,1511,101,4620,6,Y,N,2.5,44911,2316.35,3500000
585,Cedar LN,Sugar Loaf,CA,United States of America,"585, Cedar LN, Sugar Loaf, CA, United States of America",2,2,992,38,5000,6,Y,N,2.5,45023,398.19,395000
13975,Hillcrest DR,Fontana,CA,United States of America,"13975, Hillcrest DR, Fontana, CA, United States of America",2,2,907,39,4000,6,N,Y,2.5,44911,562.29,510000
1509,Chestnut AVE,Manhattan Beach,CA,United States of America,"1509, Chestnut AVE, Manhattan Beach, CA, United States of America",2,2,1452,76,4909,6,N,N,2.5,44916,1029.61,1495000
644,Olive AVE,Brea,CA,United States of America,"644, Olive AVE, Brea, CA, United States of America",2,2,1042,55,7800,6,N,N,2.5,45061,791.75,825000
466 W,25th ST,Long Beach,CA,United States of America,"466 W, 25th ST, Long Beach, CA, United States of America",2,2,1215,93,4102,6,Y,N,2.5,44973,683.13,830000
16262,Bridgewood LN,Victor Valley,CA,United States of America,"16262, Bridgewood LN, Victor Valley, CA, United States of America",2,2,1033,32,4743,6,N,N,2.5,44873,280.74,290000
907 N,Brand BLVD,San Fernando,CA,United States of America,"907 N, Brand BLVD, San Fernando, CA, United States of America",2,2,980,76,5370,6,N,N,2.5,45061,651.02,638000
3446,Kings CT,Costa Mesa,CA,United States of America,"3446, Kings CT, Costa Mesa, CA, United States of America",2,2,1594,42,5175,6,N,N,2.5,45012,668.13,1065000
12315,Pacoima RD,Victor Valley,CA,United States of America,"12315, Pacoima RD, Victor Valley, CA, United States of America",2,2,1037,36,14600,6,Y,N,2.5,45022,313.4,325000
8952,DICKS ST,West Hollywood,CA,United States of America,"8952, DICKS ST, West Hollywood, CA, United States of America",2,2,1505,99,3133,6,N,N,2.5,44838,1395.35,2100000
622,Santiago AVE,Long Beach,CA,United States of America,"622, Santiago AVE, Long Beach, CA, United States of America",2,2,1840,84,8126,6,Y,N,2.5,45050,896.74,1650000
10730,Bel Air DR,Cherry Valley,CA,United States of America,"10730, Bel Air DR, Cherry Valley, CA, United States of America",2,2,1621,33,4792,6,Y,N,2.5,45023,217.15,352000
229,Jacaranda PL,Fullerton,CA,United States of America,"229, Jacaranda PL, Fullerton, CA, United States of America",2,2,1477,105,7150,6,Y,N,2.5,44881,578.88,855000
4150,Saint Clair AVE,Studio City,CA,United States of America,"4150, Saint Clair AVE, Studio City, CA, United States of America",2,2,1758,86,6997,6,Y,Y,2.5,44902,973.83,1712000
12458,Laurel Terrace DR,Studio City,CA,United States of America,"12458, Laurel Terrace DR, Studio City, CA, United States of America",2,2,816,74,5998,6,Y,N,2.5,45008,1176.47,960000
5614 E,Keynote ST,Long Beach,CA,United States of America,"5614 E, Keynote ST, Long Beach, CA, United States of America",2,2,1412,74,5868,6,Y,Y,2.5,44778,658.64,930000
78390,Sterling LN,Palm Desert,CA,United States of America,"78390, Sterling LN, Palm Desert, CA, United States of America",2,2,2032,25,6970,6,N,N,2.5,44778,282.97,575000
8911 S,6th AVE,Inglewood,CA,United States of America,"8911 S, 6th AVE, Inglewood, CA, United States of America",2,2,1621,92,6751,6,N,N,2.5,44939,481.18,780000
24692,Dodge WAY,Moreno Valley,CA,United States of America,"24692, Dodge WAY, Moreno Valley, CA, United States of America",2,2,1014,39,7405,6,N,N,2.5,44799,443.79,450000
7821,West BLVD,Inglewood,CA,United States of America,"7821, West BLVD, Inglewood, CA, United States of America",2,2,1228,83,5885,6,N,N,2.5,44848,699.51,859000
21722,Candela DR,Saugus,CA,United States of America,"21722, Candela DR, Saugus, CA, United States of America",2,2,1173,8,15485,6,Y,N,2.5,44812,507.25,595000
26103,Galvez CT,Valencia,CA,United States of America,"26103, Galvez CT, Valencia, CA, United States of America",2,2,896,37,4720,6,N,N,2.5,44897,697.54,625000
955,Florez ST,Colton,CA,United States of America,"955, Florez ST, Colton, CA, United States of America",2,2,1156,34,6120,6,Y,N,2.5,44791,359,415000
640,Lassen WAY,Hemet,CA,United States of America,"640, Lassen WAY, Hemet, CA, United States of America",2,2,1218,57,4356,6,Y,N,2.5,44782,191.71,233500
920,Gardenia WAY,Corona Del Mar,CA,United States of America,"920, Gardenia WAY, Corona Del Mar, CA, United States of America",2,2,1829,37,4658,6,Y,N,2.5,45014,1206.05,2205866
4664,Vantage AVE,Valley Village,CA,United States of America,"4664, Vantage AVE, Valley Village, CA, United States of America",2,2,1383,77,7115,6,N,N,2.5,45069,1052.06,1455000
343 N,Washington AVE,Glendora,CA,United States of America,"343 N, Washington AVE, Glendora, CA, United States of America",2,2,1289,60,8155,6,Y,Y,2.5,45069,683.48,881000
30203,The Old RD,Castaic,CA,United States of America,"30203, The Old RD, Castaic, CA, United States of America",2,2,1399,89,21878,6,Y,N,2.5,45006,382.42,535000
2844,Belmont AVE,San Bernardino,CA,United States of America,"2844, Belmont AVE, San Bernardino, CA, United States of America",2,2,1396,40,7245,6,N,N,2.5,44952,335.96,469000
4132,Durfee AVE,Pico Rivera,CA,United States of America,"4132, Durfee AVE, Pico Rivera, CA, United States of America",2,2,936,74,6301,6,N,N,2.5,45021,707.32,662050
2313,Onondaga AVE,Placentia,CA,United States of America,"2313, Onondaga AVE, Placentia, CA, United States of America",2,2,928,52,1294,6,N,N,2.5,44918,501.08,465000
26037,Bluebell ST,Menifee,CA,United States of America,"26037, Bluebell ST, Menifee, CA, United States of America",2,2,1199,36,4356,6,Y,N,2.5,44925,307.76,369000
26940,Potomac DR,Menifee,CA,United States of America,"26940, Potomac DR, Menifee, CA, United States of America",2,2,1338,41,7405,6,Y,N,2.5,44922,325.11,435000
725,Via Linda DR,Hemet,CA,United States of America,"725, Via Linda DR, Hemet, CA, United States of America",2,2,1166,34,3485,6,Y,N,2.5,44839,270.15,315000
1266,Minton Dr,null,CA,United States of America,"1266, Minton Dr, null, CA, United States of America",2,2,896,54,8680,6,Y,N,2.5,45055,447.54,401000
171,Calle Cuervo,San Clemente,CA,United States of America,"171, Calle Cuervo, San Clemente, CA, United States of America",2,2,1024,49,2640,6,Y,N,2.5,44860,1074.22,1100000
12,Buscar ST,Rancho Mission Viejo,CA,United States of America,"12, Buscar ST, Rancho Mission Viejo, CA, United States of America",2,2,1625,9,3420,6,N,N,2.5,44900,670.77,1090000
1024,Peter AVE,null,CA,United States of America,"1024, Peter AVE, null, CA, United States of America",2,2,1080,67,5000,6,Y,N,2.5,45072,324.07,350000
1622,4th ST,San Fernando,CA,United States of America,"1622, 4th ST, San Fernando, CA, United States of America",2,2,1172,85,6431,6,N,N,2.5,44988,593,695000
27221,Nogal,Mission Viejo,CA,United States of America,"27221, Nogal, Mission Viejo, CA, United States of America",2,2,1000,47,7344,6,N,N,2.5,44973,867,867000
5423,Glen Ellen Pl,Highland Park,CA,United States of America,"5423, Glen Ellen Pl, Highland Park, CA, United States of America",2,2,916,99,5246,6,N,N,2.5,44817,846.07,775000
28833,Glen Oaks DR,Menifee,CA,United States of America,"28833, Glen Oaks DR, Menifee, CA, United States of America",2,2,1600,59,6534,6,Y,N,2.5,45002,240.62,385000
464 E,51st ST,Long Beach,CA,United States of America,"464 E, 51st ST, Long Beach, CA, United States of America",2,2,865,93,2219,6,N,N,2.5,44795,658.96,570000
1231,Citrus ST,Upland,CA,United States of America,"1231, Citrus ST, Upland, CA, United States of America",2,2,1628,39,7350,6,Y,N,2.5,45054,453.93,739000
66282,Buena Vista AVE,Desert Hot Springs,CA,United States of America,"66282, Buena Vista AVE, Desert Hot Springs, CA, United States of America",2,2,964,60,6534,6,Y,N,2.5,44853,212.66,205000
130,Slippery Rock,Beaumont,CA,United States of America,"130, Slippery Rock, Beaumont, CA, United States of America",2,2,1986,18,5663,6,N,N,2.5,44873,251.26,499000
12145,Hatteras ST,Valley Glen,CA,United States of America,"12145, Hatteras ST, Valley Glen, CA, United States of America",2,2,1095,80,7829,6,N,Y,2.5,44903,1050.23,1150000
34,Oxbow Creek LN,Laguna Hills,CA,United States of America,"34, Oxbow Creek LN, Laguna Hills, CA, United States of America",2,2,1090,40,5025,6,Y,N,2.5,44867,766.06,835000
2007,Hooper DR,San Jacinto,CA,United States of America,"2007, Hooper DR, San Jacinto, CA, United States of America",2,2,1111,38,3920,60,Y,N,2.5,44888,268.23,298000
5997,Indian Canyon DR,Banning,CA,United States of America,"5997, Indian Canyon DR, Banning, CA, United States of America",2,2,1683,20,7405,60,Y,N,2.5,44883,237.67,400000
8141,Louise AVE,Northridge,CA,United States of America,"8141, Louise AVE, Northridge, CA, United States of America",2,2,1379,72,6254,60,N,N,2.5,44776,558.38,770000
1660 N,Neptune AVE,Wilmington,CA,United States of America,"1660 N, Neptune AVE, Wilmington, CA, United States of America",2,2,1437,75,5551,60,N,N,2.5,45015,438.41,630000
422,Chickadee DR,null,CA,United States of America,"422, Chickadee DR, null, CA, United States of America",2,2,1199,34,7095,60,Y,N,2.5,44838,425.35,510000
11737,Magnolia ST,El Monte,CA,United States of America,"11737, Magnolia ST, El Monte, CA, United States of America",2,2,1008,82,11394,60,N,N,2.5,44910,694.44,700000
5326,Forbes AVE,Encino,CA,United States of America,"5326, Forbes AVE, Encino, CA, United States of America",2,2,1608,71,5614,60,N,N,2.5,44847,544.15,875000
44018,Royal Troon DR,Indio,CA,United States of America,"44018, Royal Troon DR, Indio, CA, United States of America",2,2,1707,23,5663,60,Y,N,2.5,44949,268.89,459000
30792,All View DR,Running Springs Area,CA,United States of America,"30792, All View DR, Running Springs Area, CA, United States of America",2,2,1068,64,9450,61,Y,N,2.5,44820,379.21,405000
78714,Rockwell CIR,Palm Desert,CA,United States of America,"78714, Rockwell CIR, Palm Desert, CA, United States of America",2,2,1110,20,4792,61,Y,N,2.5,44925,355.86,395000
13247 E,Avenue W6,Pearblossom,CA,United States of America,"13247 E, Avenue W6, Pearblossom, CA, United States of America",2,2,1599,76,94483,61,Y,N,2.5,44853,165.73,265000
40190,Calle Santa Claudia,Indio,CA,United States of America,"40190, Calle Santa Claudia, Indio, CA, United States of America",2,2,1463,19,6098,61,N,Y,2.5,44803,327.41,479000
2155,Crestview DR,Laguna Beach,CA,United States of America,"2155, Crestview DR, Laguna Beach, CA, United States of America",2,2,1380,97,4140,61,Y,N,2.5,45050,1449.28,2000000
27816,Dexter DR,Saugus,CA,United States of America,"27816, Dexter DR, Saugus, CA, United States of America",2,2,1622,38,8443,62,Y,N,2.5,44820,434.65,705000
30041,Rim Rock PL,Canyon Lake,CA,United States of America,"30041, Rim Rock PL, Canyon Lake, CA, United States of America",2,2,1051,49,10454,62,N,N,2.5,44971,379.64,399000
510 W,Plymouth ST,Inglewood,CA,United States of America,"510 W, Plymouth ST, Inglewood, CA, United States of America",2,2,1286,70,4006,62,N,N,2.5,44963,578.54,744000
16025 E,Elgenia ST,Covina,CA,United States of America,"16025 E, Elgenia ST, Covina, CA, United States of America",2,2,1656,68,7822,62,Y,Y,2.5,44900,416.67,690000
1799,Alicante ST,Pomona,CA,United States of America,"1799, Alicante ST, Pomona, CA, United States of America",2,2,1669,40,4003,62,Y,N,2.5,44852,344.52,575000
1995 W,Oakland AVE,Hemet,CA,United States of America,"1995 W, Oakland AVE, Hemet, CA, United States of America",2,2,977,40,3920,62,Y,N,2.5,44858,250.77,245000
2772,McNally AVE,Altadena,CA,United States of America,"2772, McNally AVE, Altadena, CA, United States of America",2,2,1643,76,9153,62,N,N,2.5,44914,645.77,1061000
80847,Via Puerta Azul,La Quinta,CA,United States of America,"80847, Via Puerta Azul, La Quinta, CA, United States of America",2,2,1371,18,4792,62,N,N,2.5,44893,448.58,615000
61655,Toro Canyon WAY,La Quinta,CA,United States of America,"61655, Toro Canyon WAY, La Quinta, CA, United States of America",2,2,1775,16,6098,63,Y,N,2.5,45076,304.23,540000
47442,Rabat DR,Palm Desert,CA,United States of America,"47442, Rabat DR, Palm Desert, CA, United States of America",2,2,2112,52,4356,63,Y,N,2.5,44965,400.09,845000
454 N,5th ST,Blythe,CA,United States of America,"454 N, 5th ST, Blythe, CA, United States of America",2,2,1282,71,9583,63,N,N,2.5,45016,131.05,168000
40482,Corte Los Bancos,Indio,CA,United States of America,"40482, Corte Los Bancos, Indio, CA, United States of America",2,2,2147,19,11326,63,N,Y,2.5,44981,325.57,699000
11698,Cascade ST,Apple Valley,CA,United States of America,"11698, Cascade ST, Apple Valley, CA, United States of America",2,2,2027,6,6399,64,Y,N,2.5,44826,216.58,439000
15313,Spunky Canyon RD,Green Valley,CA,United States of America,"15313, Spunky Canyon RD, Green Valley, CA, United States of America",2,2,1023,73,4236,64,Y,N,2.5,44914,342.13,350000
115,Twilight ST,Placentia,CA,United States of America,"115, Twilight ST, Placentia, CA, United States of America",2,2,1181,68,8625,64,N,N,2.5,44896,465.71,550000
28001,Via Castro,Mission Viejo,CA,United States of America,"28001, Via Castro, Mission Viejo, CA, United States of America",2,2,1280,49,3049,64,Y,N,2.5,44873,484.38,620000
3595,Santa Fe AVE   #240,Long Beach,CA,United States of America,"3595, Santa Fe AVE   #240, Long Beach, CA, United States of America",2,2,1820,46,3750,64,N,N,2.5,44925,263.74,480000
27840,Blaze LN,Menifee,CA,United States of America,"27840, Blaze LN, Menifee, CA, United States of America",2,2,1269,26,3920,64,N,N,2.5,45068,304.18,386000
23279,Leonora DR,Woodland Hills,CA,United States of America,"23279, Leonora DR, Woodland Hills, CA, United States of America",2,2,1276,75,16873,64,N,N,2.5,45047,979.62,1250000
36,Grenache,Rancho Mirage,CA,United States of America,"36, Grenache, Rancho Mirage, CA, United States of America",2,2,1438,2,7379,65,Y,N,2.5,44819,493.74,710000
39804,Camino Michanito,Indio,CA,United States of America,"39804, Camino Michanito, Indio, CA, United States of America",2,2,1321,11,6970,65,Y,Y,2.5,44840,370.17,489000
7309,Paso Robles AVE,Lake Balboa,CA,United States of America,"7309, Paso Robles AVE, Lake Balboa, CA, United States of America",2,2,1112,72,6462,65,N,N,2.5,44903,737.41,820000
39134,Camino Novena,Indio,CA,United States of America,"39134, Camino Novena, Indio, CA, United States of America",2,2,1660,10,4792,66,N,N,2.5,44788,320.18,531500
43289,Shasta RD,null,CA,United States of America,"43289, Shasta RD, null, CA, United States of America",2,2,1228,35,8051,66,Y,N,2.5,45058,439.66,539900
1740,W Spring St,Long Beach,CA,United States of America,"1740, W Spring St, Long Beach, CA, United States of America",2,2,1331,83,6401,66,N,N,2.5,44859,488.35,650000
38610,Nyasa DR,Palm Desert,CA,United States of America,"38610, Nyasa DR, Palm Desert, CA, United States of America",2,2,1663,39,6534,66,Y,Y,2.5,45043,352.98,587000
26205,Circle DR,null,CA,United States of America,"26205, Circle DR, null, CA, United States of America",2,2,1063,44,5650,66,Y,N,2.5,44837,329.26,350000
7035,Seal CIR,Huntington Beach,CA,United States of America,"7035, Seal CIR, Huntington Beach, CA, United States of America",2,2,1400,49,2350,67,Y,N,2.5,45069,821.43,1150000
42678,Cougar RD,null,CA,United States of America,"42678, Cougar RD, null, CA, United States of America",2,2,1152,48,4560,67,Y,N,2.5,44854,507.81,585000
28401,Alava,Mission Viejo,CA,United States of America,"28401, Alava, Mission Viejo, CA, United States of America",2,2,1503,37,3478,67,Y,N,2.5,44804,482.37,725000
2413,Whispering Pines,Running Springs Area,CA,United States of America,"2413, Whispering Pines, Running Springs Area, CA, United States of America",2,2,920,42,2426,67,Y,N,2.5,44916,309.78,285000
14289,Baker ST,Westminster,CA,United States of America,"14289, Baker ST, Westminster, CA, United States of America",2,2,1350,51,2012,68,Y,N,2.5,44882,474.07,640000
6915,Laramie AVE,Canoga Park,CA,United States of America,"6915, Laramie AVE, Canoga Park, CA, United States of America",2,2,1225,70,8095,68,N,N,2.5,44895,542.86,665000
34181,5th PL,Yucaipa,CA,United States of America,"34181, 5th PL, Yucaipa, CA, United States of America",2,2,1652,57,36000,68,Y,N,2.5,44970,358.05,591500
80154,Avenida Aliso,Indio,CA,United States of America,"80154, Avenida Aliso, Indio, CA, United States of America",2,2,2147,19,6534,68,N,N,2.5,44869,251.51,540000
28481,Pacheco,Mission Viejo,CA,United States of America,"28481, Pacheco, Mission Viejo, CA, United States of America",2,2,1410,39,3478,68,Y,N,2.5,44818,514.11,724900
16611,Edgewater LN,Huntington Beach,CA,United States of America,"16611, Edgewater LN, Huntington Beach, CA, United States of America",2,2,1808,56,5000,68,Y,Y,2.5,44951,1077.99,1949000
36614,Royal Sage CT,Palm Desert,CA,United States of America,"36614, Royal Sage CT, Palm Desert, CA, United States of America",2,2,1664,23,6970,68,N,N,2.5,44951,312.5,520000
39035,Brandywine AVE,Palm Desert,CA,United States of America,"39035, Brandywine AVE, Palm Desert, CA, United States of America",2,2,2032,26,6098,68,Y,N,2.5,44824,302.66,615000
8161,Lullaby LN,Panorama City,CA,United States of America,"8161, Lullaby LN, Panorama City, CA, United States of America",2,2,1581,74,5758,68,N,N,2.5,44946,395.95,626000
1106,Lark DR,null,CA,United States of America,"1106, Lark DR, null, CA, United States of America",2,2,1507,83,5450,68,Y,N,2.5,44830,269.41,406000
28919,Baywater DR,Menifee,CA,United States of America,"28919, Baywater DR, Menifee, CA, United States of America",2,2,1814,24,5663,68,Y,N,2.5,44994,303.14,549900
