bedroom,bathrooms,property_sqft,property_age,lot_sqft,dom,commission,sale_price,population,median_family_income,price_per_sqft,clusters
4,3.0,2347,18,7029,31,2.0,529900.0,155810,74383.32,225.7775884107371,1
4,3.0,2528,27,5030,31,2.0,1320000.0,48748,121659.12,522.1518987341772,1
4,3.0,1895,5,5227,31,2.0,570000.0,56243,86928.6,300.7915567282322,1
4,3.0,2319,46,7923,31,2.0,1289000.0,147181,124181.64,555.8430357912894,1
4,3.0,2023,39,7875,32,2.0,1155000.0,66335,169675.44,570.9342560553633,1
4,3.0,2322,37,11310,32,2.0,1395000.0,56259,126060.0,600.7751937984497,1
4,3.0,2911,62,9053,32,2.0,1050000.0,113082,84726.84,360.7007901064926,1
4,3.0,2179,7,2946,32,2.0,581000.0,166892,73942.44,266.6360715924736,1
4,3.0,2401,51,5500,32,2.0,1350000.0,91255,75585.84,562.2657226155768,1
4,3.0,2689,20,6970,32,2.0,435000.0,81203,55207.68,161.77017478616585,1
4,3.0,1650,96,5400,32,2.0,849000.0,3862210,71505.72,514.5454545454545,2
4,3.0,1775,35,5500,32,2.0,550000.0,201355,88169.4,309.85915492957747,1
4,3.0,2941,24,10454,32,2.0,855000.0,157395,109041.24,290.7174430465828,1
4,3.0,2073,27,3150,33,2.0,1150000.0,138980,112362.36,554.7515677761698,1
4,3.0,2063,10,4062,33,2.0,1130000.0,40443,130606.08,547.746000969462,1
4,3.0,2097,68,6752,33,2.0,1700000.0,111635,101350.92,810.6819265617548,3
4,3.0,1919,9,2178,33,2.0,487000.0,39620,100067.88,253.77800937988536,1
4,3.0,2002,35,6534,33,2.0,620000.0,106326,105594.72,309.6903096903097,1
4,3.0,2825,18,6654,33,2.0,515000.0,159092,72590.76,182.30088495575225,1
4,3.0,2781,25,5191,33,2.0,1659000.0,64673,149183.76,596.5480043149946,1
4,3.0,2789,14,4792,33,2.0,565000.0,39620,100067.88,202.58157045536035,1
4,3.0,1600,52,5201,33,2.0,760000.0,107441,96031.32,475.0,1
4,3.0,2992,22,7341,33,2.0,810000.0,201355,88169.4,270.72192513368987,1
4,3.0,2047,47,7020,33,2.0,950000.0,95246,146154.36,464.0937957987298,1
4,3.0,2227,3,9148,33,2.0,560000.0,71377,63709.8,251.45936237090257,1
4,3.0,2388,55,33416,34,2.0,960000.0,48429,96509.16,402.0100502512563,0
4,3.0,1967,21,4792,34,2.0,400000.0,45497,68786.52,203.35536349771223,1
4,3.0,2901,23,6061,34,2.0,1780000.0,137945,100566.84,613.5815236125474,1
4,3.0,1926,33,4792,34,2.0,600000.0,97247,78817.2,311.52647975077883,1
4,3.0,1856,33,7770,34,2.0,525000.0,213044,53202.6,282.8663793103448,1
4,3.0,2361,5,3829,34,2.0,1515000.0,111635,101350.92,641.6772554002541,1
4,3.0,2171,24,3920,34,2.0,608000.0,313041,83711.76,280.05527406725014,1
4,3.0,2002,44,7829,34,2.0,850000.0,33896,121624.8,424.57542457542456,1
4,3.0,1712,8,2437,34,2.0,1200000.0,78940,144442.32,700.9345794392524,1
4,3.0,2554,18,8712,34,2.0,561000.0,81658,85048.92,219.65544244322632,1
4,3.0,2674,5,4792,34,2.0,713000.0,313041,83711.76,266.6417352281227,1
4,3.0,2318,15,4356,34,2.0,499999.0,39620,100067.88,215.7027610008628,1
4,3.0,2731,17,4792,34,2.0,530000.0,71377,63709.8,194.06810692054196,1
4,3.0,2156,10,6970,34,2.0,570000.0,81658,85048.92,264.3784786641929,1
4,3.0,1600,25,2617,34,2.0,910000.0,48758,159539.16,568.75,1
4,3.0,2302,34,4250,34,2.0,665000.0,170170,116858.28,288.879235447437,1
4,3.0,2160,37,8000,34,2.0,1195000.0,48758,159539.16,553.2407407407408,1
4,3.0,2612,51,7200,34,2.0,2855000.0,195686,128882.16,1093.0321592649311,4
4,3.0,2225,57,7104,35,2.0,1099000.0,51860,115371.96,493.9325842696629,1
4,3.0,1644,42,4500,35,2.0,980000.0,78940,144442.32,596.1070559610706,1
4,3.0,2220,23,6099,35,2.0,680000.0,201355,88169.4,306.3063063063063,1
4,3.0,3113,18,7300,35,2.0,665000.0,201355,88169.4,213.62030195952457,1
4,3.0,2547,20,10454,35,2.0,475000.0,81203,55207.68,186.49391440910875,1
4,3.0,2186,20,6155,35,2.0,629000.0,201355,88169.4,287.74016468435497,1
4,3.0,2402,24,5024,35,2.0,850000.0,76187,139802.52,353.8717735220649,1
4,3.0,1980,18,2178,35,2.0,582500.0,313041,83711.76,294.1919191919192,1
4,3.0,2300,23,4000,35,2.0,1070000.0,95246,146154.36,465.2173913043478,1
4,3.0,2590,5,6098,35,2.0,595000.0,2717,78266.76,229.7297297297297,1
4,3.0,3080,0,5148,35,2.0,865000.0,157395,109041.24,280.84415584415586,1
4,3.0,2109,33,7000,35,2.0,515000.0,155810,74383.32,244.1915599810337,1
4,3.0,2246,38,20038,35,2.0,729000.0,33601,83941.44,324.57702582368654,1
4,3.0,2253,18,6534,35,2.0,750000.0,55298,144826.44,332.88948069241013,1
4,3.0,2693,19,12197,35,2.0,560000.0,71377,63709.8,207.946528035648,1
4,3.0,2305,4,4792,35,2.0,724900.0,157395,109041.24,314.49023861171366,1
4,3.0,2743,34,6045,36,2.0,1100000.0,76187,139802.52,401.0207801676996,1
4,3.0,2180,45,7200,36,2.0,680000.0,166892,73942.44,311.92660550458714,1
4,3.0,2734,47,9784,36,2.0,1000000.0,35569,143535.48,365.764447695684,1
4,3.0,2202,19,10500,36,2.0,400000.0,31773,46908.84,181.65304268846504,1
4,3.0,2331,95,12794,36,2.0,550000.0,213044,53202.6,235.950235950236,3
4,3.0,2505,46,8212,36,2.0,1134000.0,49038,119718.72,452.6946107784431,1
4,3.0,3093,28,9200,36,2.0,670000.0,54032,75922.44,216.61817006142903,1
4,3.0,2432,54,6500,36,2.0,919373.0,91255,75585.84,378.0316611842105,1
4,3.0,2825,17,4287,36,2.0,1560000.0,77765,102071.64,552.212389380531,1
4,3.0,2423,59,9600,36,2.0,975000.0,138980,112362.36,402.3937267849773,1
4,3.0,2188,56,7943,36,2.0,950000.0,29822,142230.0,434.1864716636197,1
4,3.0,1816,44,46800,36,2.0,407000.0,70561,72132.72,224.11894273127757,0
4,3.0,2238,14,6098,36,2.0,560000.0,45497,68786.52,250.22341376228772,1
4,3.0,1720,30,7000,36,2.0,1300000.0,195380,81583.92,755.8139534883721,1
4,3.0,2270,16,5002,37,2.0,900500.0,76411,68110.68,396.6960352422908,1
4,3.0,2261,25,4320,37,2.0,1237000.0,48758,159539.16,547.1030517470145,1
4,3.0,2343,35,16000,37,2.0,1746225.0,64299,166358.28,745.2944942381562,4
4,3.0,2797,23,6534,37,2.0,545000.0,81203,55207.68,194.8516267429389,1
4,3.0,2536,35,6098,37,2.0,563000.0,56243,86928.6,222.00315457413248,1
4,3.0,2370,8,5204,37,2.0,555000.0,155810,74383.32,234.1772151898734,1
4,3.0,3161,27,5060,37,2.0,1545000.0,48758,159539.16,488.7693767795001,1
4,3.0,1840,58,5362,37,2.0,800000.0,92475,101636.04,434.7826086956522,1
4,3.0,2328,40,7000,37,2.0,1250000.0,48758,159539.16,536.9415807560138,1
4,3.0,1776,25,4732,37,2.0,655000.0,201355,88169.4,368.8063063063063,1
4,3.0,2322,46,13364,37,2.0,1080000.0,50855,109508.52,465.1162790697674,1
4,3.0,1600,67,7943,37,2.0,755000.0,48429,96509.16,471.875,3
4,3.0,1969,44,7320,37,2.0,635000.0,166892,73942.44,322.4987303199593,1
4,3.0,2203,6,4356,37,2.0,567400.0,198872,72949.8,257.5578756241489,1
4,3.0,1752,29,6534,37,2.0,580000.0,104955,114540.36,331.0502283105023,1
4,3.0,2143,37,39204,38,2.0,800000.0,313041,83711.76,373.3084461035931,0
4,3.0,2640,5,5663,38,2.0,600000.0,198872,72949.8,227.27272727272728,1
4,3.0,2700,65,38817,38,2.0,1125000.0,55179,107098.2,416.6666666666667,0
4,3.0,2213,31,7020,38,2.0,590000.0,52406,91209.36,266.6064166290104,1
4,3.0,2226,60,12386,38,2.0,806000.0,55179,107098.2,362.0844564240791,1
4,3.0,2670,5,6969,38,2.0,565000.0,159092,72590.76,211.61048689138576,1
4,3.0,2882,20,4563,38,2.0,1425000.0,137945,100566.84,494.4482997918112,1
4,3.0,2646,35,10335,38,2.0,950000.0,33896,121624.8,359.0325018896447,1
4,3.0,2037,52,4800,38,2.0,1040000.0,95246,146154.36,510.5547373588611,1
4,3.0,3022,19,24394,38,2.0,1180000.0,27143,127552.92,390.4698874917273,1
4,3.0,2173,45,11100,38,2.0,525000.0,54032,75922.44,241.60147261849977,1
4,3.0,2249,20,3485,38,2.0,636000.0,104955,114540.36,282.792352156514,1
4,3.0,2201,28,4356,38,2.0,670000.0,104955,114540.36,304.4070876874148,1
4,3.0,2441,58,6000,39,2.0,1287000.0,195686,128882.16,527.2429332240885,1
4,3.0,2380,4,10019,39,2.0,599000.0,39620,100067.88,251.6806722689076,1
4,3.0,1931,21,4792,39,2.0,620000.0,313041,83711.76,321.07716209218023,1
4,3.0,2504,16,4730,39,2.0,800000.0,80810,103392.96,319.4888178913738,1
4,3.0,2478,32,6239,39,2.0,925000.0,40342,72798.0,373.2849071832123,1
4,3.0,1732,34,7736,39,2.0,500500.0,155810,74383.32,288.97228637413394,1
4,3.0,3226,18,6534,39,2.0,795000.0,104955,114540.36,246.4352138871668,1
4,3.0,2293,15,9583,39,2.0,567500.0,56243,86928.6,247.49236807675533,1
4,3.0,2200,68,22786,39,2.0,1245000.0,137945,100566.84,565.9090909090909,1
4,3.0,1640,53,17088,39,2.0,600000.0,11255,96538.2,365.8536585365854,1
4,3.0,3118,21,18295,39,2.0,1000000.0,104955,114540.36,320.7184092366902,1
4,3.0,1401,0,2465,39,2.0,655000.0,97663,60557.64,467.5231977159172,1
4,3.0,1824,34,19000,39,2.0,380000.0,91757,66035.64,208.33333333333331,1
4,3.0,2531,34,5995,39,2.0,1049988.0,76187,139802.52,414.85104701698936,1
4,3.0,2245,15,38454,39,2.0,820000.0,21676,95620.8,365.2561247216036,0
4,3.0,2405,2,8253,39,2.0,624900.0,81203,55207.68,259.8336798336798,1
4,3.0,2302,3,5400,39,2.0,800000.0,166892,73942.44,347.5238922675934,1
4,3.0,2415,30,11326,4,2.0,779900.0,104955,114540.36,322.9399585921325,1
4,3.0,2590,33,21344,4,2.0,840000.0,313041,83711.76,324.3243243243243,1
4,3.0,2435,3,10890,4,2.0,639000.0,52550,62685.48,262.422997946612,1
4,3.0,2779,23,5624,4,2.0,790000.0,18619,145371.6,284.27491903562435,1
4,3.0,3196,45,9249,4,2.0,1710000.0,60966,79475.88,535.043804755945,1
4,3.0,2208,23,7700,4,2.0,625000.0,101367,69425.4,283.06159420289856,1
4,3.0,2327,3,6347,4,2.0,590000.0,9388,82468.32,253.54533734422003,1
4,3.0,2000,70,12632,4,2.0,734000.0,313041,83711.76,367.0,1
4,3.0,2900,20,6022,4,2.0,700000.0,201355,88169.4,241.3793103448276,1
4,3.0,1818,24,5663,4,2.0,542000.0,71377,63709.8,298.12981298129813,1
4,3.0,2444,19,9583,4,2.0,625000.0,81658,85048.92,255.72831423895252,1
4,3.0,1930,58,7877,4,2.0,1120000.0,60966,79475.88,580.3108808290156,1
4,3.0,2206,33,6613,4,2.0,440000.0,159092,72590.76,199.45602901178603,1
4,3.0,2000,58,15000,4,2.0,1050000.0,66335,169675.44,525.0,1
4,3.0,2144,29,5500,4,2.0,1335000.0,48758,159539.16,622.6679104477612,1
4,3.0,2828,47,20045,4,2.0,1180000.0,170170,116858.28,417.25601131541725,1
4,3.0,2105,47,5855,4,2.0,1200000.0,78940,144442.32,570.0712589073635,1
4,3.0,2027,5,2723,4,2.0,725000.0,80810,103392.96,357.6714356191416,1
4,3.0,1834,30,4792,4,2.0,634000.0,313041,83711.76,345.6924754634678,1
4,3.0,1525,27,4792,4,2.0,615000.0,104955,114540.36,403.27868852459017,1
4,3.0,2891,29,8288,4,2.0,1370000.0,51597,85374.96,473.884469041854,1
4,3.0,2726,19,6098,4,2.0,852000.0,104955,114540.36,312.54585473220834,1
4,3.0,2526,30,6970,4,2.0,763000.0,104955,114540.36,302.0585906571655,1
4,3.0,1976,69,6750,4,2.0,1100000.0,138980,112362.36,556.6801619433198,1
4,3.0,1335,33,7300,4,2.0,530000.0,201355,88169.4,397.00374531835206,1
4,3.0,2765,23,6000,4,2.0,635000.0,201355,88169.4,229.65641952983725,1
4,3.0,2475,12,6083,4,2.0,630000.0,213044,53202.6,254.54545454545453,1
4,3.0,2100,36,6549,4,2.0,780000.0,80810,103392.96,371.4285714285714,1
4,3.0,2245,7,4738,4,2.0,782000.0,55298,144826.44,348.32962138084633,1
4,3.0,2592,49,5400,4,2.0,1639000.0,229850,145141.92,632.3302469135803,1
4,3.0,2378,18,10019,4,2.0,505000.0,159092,72590.76,212.36333052985705,1
4,3.0,2364,17,62067,4,2.0,460000.0,159092,72590.76,194.58544839255495,0
4,3.0,2399,46,6150,4,2.0,1065000.0,91255,75585.84,443.93497290537726,1
4,3.0,2419,19,3825,4,2.0,1680800.0,229850,145141.92,694.8325754443985,1
4,3.0,2154,22,3856,4,2.0,1450000.0,229850,145141.92,673.1662024141133,1
4,3.0,2188,19,6902,4,2.0,550000.0,155810,74383.32,251.37111517367455,1
4,3.0,2082,18,5227,4,2.0,529000.0,81658,85048.92,254.08261287223823,1
4,3.0,2196,6,6098,4,2.0,550000.0,81658,85048.92,250.45537340619308,1
4,3.0,2213,10,2000,4,2.0,730000.0,170170,116858.28,329.8689561680976,1
4,3.0,2078,20,6098,4,2.0,505000.0,39620,100067.88,243.02213666987487,1
4,3.0,3278,68,16464,4,2.0,2050000.0,8184,203336.76,625.3813300793166,4
4,3.0,2299,21,4792,4,2.0,560000.0,198872,72949.8,243.58416702914312,1
4,3.0,2700,55,8885,4,2.0,2210000.0,468594,78817.2,818.5185185185185,4
4,3.0,2844,38,35995,4,2.0,1200000.0,107441,96031.32,421.9409282700422,0
4,3.0,2300,28,6300,4,2.0,1355000.0,49437,161554.8,589.1304347826087,1
4,3.0,2858,45,30492,4,2.0,1300000.0,35562,108766.68,454.8635409377187,0
4,3.0,2577,34,10890,4,2.0,650000.0,198872,72949.8,252.2312766783081,1
4,3.0,1969,33,6042,4,2.0,785000.0,80810,103392.96,398.67953275774505,1
4,3.0,1962,30,5590,4,2.0,1010000.0,48758,159539.16,514.7808358817533,1
4,3.0,2670,66,44867,40,2.0,452000.0,91757,66035.64,169.28838951310863,0
4,3.0,2852,33,7006,40,2.0,840000.0,80810,103392.96,294.53015427769986,1
4,3.0,2496,17,6098,40,2.0,510000.0,71377,63709.8,204.32692307692307,1
4,3.0,2253,55,7381,40,2.0,1892000.0,33861,136563.24,839.7691966267199,4
4,3.0,1754,44,6970,40,2.0,585000.0,97247,78817.2,333.52337514253134,1
4,3.0,1648,75,6777,40,2.0,888000.0,60966,79475.88,538.8349514563107,3
4,3.0,1919,9,2178,40,2.0,450000.0,39620,100067.88,234.4971339239187,1
4,3.0,1860,23,6098,40,2.0,650000.0,104955,114540.36,349.4623655913978,1
4,3.0,3080,0,6970,40,2.0,937500.0,157395,109041.24,304.3831168831169,1
4,3.0,2144,36,8690,40,2.0,930000.0,76187,139802.52,433.7686567164179,1
4,3.0,2109,44,5500,41,2.0,1475000.0,229850,145141.92,699.3835941204362,1
4,3.0,1947,32,8280,41,2.0,560000.0,213044,53202.6,287.6219825372368,1
4,3.0,2227,38,6970,41,2.0,515000.0,198872,72949.8,231.2528064660979,1
4,3.0,1636,5,800,41,2.0,678000.0,80810,103392.96,414.4254278728606,1
4,3.0,2725,18,7340,41,2.0,665000.0,52406,91209.36,244.03669724770643,1
4,3.0,2168,2,3410,41,2.0,740000.0,80810,103392.96,341.32841328413286,1
4,3.0,1943,58,22246,41,2.0,1150000.0,137945,100566.84,591.8682449819867,1
4,3.0,3403,36,10625,41,2.0,1315000.0,51597,85374.96,386.42374375550986,1
4,3.0,2524,0,12197,41,2.0,835000.0,313041,83711.76,330.824088748019,1
4,3.0,2037,16,3920,41,2.0,679000.0,104955,114540.36,333.3333333333333,1
4,3.0,2200,26,3000,41,2.0,1255000.0,49437,161554.8,570.4545454545455,1
4,3.0,2818,50,5689,41,2.0,1020000.0,48748,121659.12,361.95883605393897,1
4,3.0,2417,47,6161,41,2.0,1530000.0,195686,128882.16,633.01613570542,1
4,3.0,1904,50,6500,41,2.0,1420000.0,195686,128882.16,745.7983193277311,1
4,3.0,1280,33,7236,41,2.0,500000.0,155810,74383.32,390.625,1
4,3.0,1916,34,6970,41,2.0,520000.0,198872,72949.8,271.39874739039664,1
4,3.0,1891,29,4792,41,2.0,575000.0,106326,105594.72,304.07191961924906,1
4,3.0,2760,44,10454,41,2.0,719000.0,7719,81760.8,260.5072463768116,1
4,3.0,3280,19,22200,41,2.0,965000.0,69787,112838.88,294.2073170731707,1
4,3.0,1994,35,5227,41,2.0,795000.0,157395,109041.24,398.6960882647944,1
4,3.0,2677,17,6098,41,2.0,480000.0,81203,55207.68,179.30519237952933,1
4,3.0,2639,6,10890,41,2.0,615000.0,39620,100067.88,233.0428192497158,1
4,3.0,2621,18,8712,41,2.0,610000.0,33601,83941.44,232.73559710034337,1
4,3.0,2378,16,6181,41,2.0,820000.0,170170,116858.28,344.82758620689657,1
4,3.0,2114,16,9394,42,2.0,550000.0,155810,74383.32,260.17029328287606,1
4,3.0,1611,27,3500,42,2.0,800000.0,138980,112362.36,496.5859714463066,1
4,3.0,1616,20,1968,42,2.0,665000.0,115243,53759.64,411.509900990099,1
4,3.0,1858,54,7700,42,2.0,810000.0,170170,116858.28,435.9526372443488,1
4,3.0,2905,20,10291,42,2.0,1090000.0,170170,116858.28,375.2151462994837,1
4,3.0,2373,70,10890,42,2.0,495000.0,39620,100067.88,208.59671302149175,1
4,3.0,1717,33,4356,42,2.0,510000.0,198872,72949.8,297.029702970297,1
4,3.0,2280,44,9440,42,2.0,615000.0,11255,96538.2,269.7368421052632,1
4,3.0,3023,43,9000,42,2.0,750000.0,76187,139802.52,248.09791597750575,1
4,3.0,2751,44,5250,42,2.0,1250000.0,78940,144442.32,454.3802253725918,1
4,3.0,2138,58,6262,42,2.0,1525000.0,195686,128882.16,713.2834424695977,1
4,3.0,3311,20,10019,42,2.0,840000.0,106326,105594.72,253.6997885835095,1
4,3.0,2067,5,4356,42,2.0,500000.0,39620,100067.88,241.89646831156264,1
4,3.0,2260,96,6864,42,2.0,780000.0,166892,73942.44,345.13274336283183,3
4,3.0,2450,27,7500,42,2.0,1040000.0,76187,139802.52,424.48979591836735,1
4,3.0,2362,4,2362,42,2.0,788000.0,75089,90225.96,333.6155800169348,1
4,3.0,1871,18,11400,43,2.0,635000.0,213044,53202.6,339.3907001603421,1
4,3.0,2959,3,3922,43,2.0,895000.0,166892,73942.44,302.4670496789456,1
4,3.0,2028,34,8276,43,2.0,600000.0,313041,83711.76,295.85798816568047,1
4,3.0,2378,30,12816,43,2.0,515000.0,159092,72590.76,216.5685449957948,1
4,3.0,1856,68,6170,43,2.0,815000.0,92475,101636.04,439.1163793103448,1
4,3.0,2358,19,9170,44,2.0,875000.0,170170,116858.28,371.0771840542833,1
4,3.0,2690,5,6603,44,2.0,695000.0,213044,53202.6,258.364312267658,1
4,3.0,2169,4,2169,44,2.0,770000.0,170170,116858.28,355.0023052097741,1
4,3.0,2515,17,6098,44,2.0,508000.0,45497,68786.52,201.98807157057652,1
4,3.0,1260,107,5589,44,2.0,765000.0,331266,66666.6,607.1428571428571,3
4,3.0,1899,36,17400,44,2.0,415000.0,91757,66035.64,218.53607161664036,1
4,3.0,2597,23,4000,44,2.0,930000.0,76187,139802.52,358.1055063534848,1
4,3.0,1963,9,6534,44,2.0,560000.0,56243,86928.6,285.27763627101376,1
4,3.0,1599,60,16660,44,2.0,875000.0,66335,169675.44,547.2170106316448,1
4,3.0,2082,47,4161,44,2.0,2160000.0,19725,221430.0,1037.463976945245,4
4,3.0,2880,42,21200,44,2.0,1290000.0,35562,108766.68,447.9166666666667,1
4,3.0,2687,16,3975,44,2.0,795000.0,80810,103392.96,295.8689988835132,1
4,3.0,2101,18,9148,45,2.0,590000.0,56243,86928.6,280.8186577820086,1
4,3.0,2765,24,32670,45,2.0,890000.0,313041,83711.76,321.88065099457503,0
4,3.0,2740,44,20930,45,2.0,1638000.0,66335,169675.44,597.8102189781022,4
4,3.0,2701,32,11200,45,2.0,1290000.0,66335,169675.44,477.6008885597927,1
4,3.0,2910,2,11893,45,2.0,858881.0,313041,83711.76,295.14810996563574,1
4,3.0,2611,33,10365,45,2.0,950000.0,3862210,71505.72,363.8452700114898,2
4,3.0,3164,20,6098,45,2.0,925000.0,75089,90225.96,292.3514538558786,1
4,3.0,2440,41,20000,45,2.0,439000.0,70561,72132.72,179.91803278688525,1
4,3.0,2397,69,16117,46,2.0,420000.0,30281,61292.88,175.2190237797247,1
4,3.0,1886,24,3555,46,2.0,910000.0,173853,82581.84,482.50265111346766,1
4,3.0,2073,43,11700,46,2.0,980000.0,137945,100566.84,472.74481427882296,1
4,3.0,2256,58,10370,46,2.0,1115000.0,66335,169675.44,494.2375886524823,1
4,3.0,2036,44,39280,46,2.0,410000.0,70561,72132.72,201.37524557956775,0
4,3.0,2385,60,13909,46,2.0,1275000.0,86400,98508.96,534.5911949685535,1
4,3.0,1996,33,4674,46,2.0,867500.0,76187,139802.52,434.6192384769539,1
4,3.0,2449,16,6534,46,2.0,375000.0,71377,63709.8,153.1237239689669,1
4,3.0,2224,34,9540,46,2.0,650000.0,53129,58882.56,292.2661870503597,1
4,3.0,2684,21,5189,46,2.0,842500.0,170170,116858.28,313.8971684053651,1
4,3.0,2265,33,5457,46,2.0,1010000.0,76187,139802.52,445.916114790287,1
4,3.0,2000,36,5227,46,2.0,832000.0,157395,109041.24,416.0,1
4,3.0,2528,18,4356,46,2.0,749000.0,104955,114540.36,296.28164556962025,1
4,3.0,2413,36,7980,46,2.0,625000.0,53129,58882.56,259.0136759220887,1
4,3.0,2305,20,4500,46,2.0,695000.0,201355,88169.4,301.5184381778742,1
4,3.0,1757,27,2180,46,2.0,680000.0,115243,53759.64,387.0233352305065,1
4,3.0,2704,18,4931,46,2.0,790000.0,80810,103392.96,292.15976331360946,1
4,3.0,2493,31,6534,46,2.0,580000.0,198872,72949.8,232.6514239871641,1
4,3.0,2786,56,47080,47,2.0,1285000.0,5398,150259.56,461.2347451543432,0
4,3.0,1557,49,6000,47,2.0,1275000.0,195686,128882.16,818.8824662813103,1
4,3.0,2141,36,12197,47,2.0,482000.0,198872,72949.8,225.12844465203176,1
4,3.0,2000,18,6970,47,2.0,610000.0,56243,86928.6,305.0,1
4,3.0,2407,21,5496,47,2.0,682500.0,201355,88169.4,283.5479850436228,1
4,3.0,2540,20,5771,47,2.0,745000.0,201355,88169.4,293.3070866141732,1
4,3.0,2439,61,8732,47,2.0,1870000.0,42282,181507.92,766.7076670766708,4
4,3.0,1811,36,4800,47,2.0,510000.0,101367,69425.4,281.6123688569851,1
4,3.0,1861,35,6534,47,2.0,639000.0,157395,109041.24,343.36378291241266,1
4,3.0,2072,35,7800,47,2.0,750000.0,170170,116858.28,361.969111969112,1
4,3.0,3167,54,11700,47,2.0,1550000.0,61341,91019.28,489.4221660877802,1
4,3.0,1789,88,5600,47,2.0,674000.0,11255,96538.2,376.7467859139184,3
4,3.0,3106,18,9583,47,2.0,622500.0,71377,63709.8,200.4185447520927,1
4,3.0,2523,3,4552,48,2.0,651000.0,201355,88169.4,258.026159334126,1
4,3.0,2288,3,1351,48,2.0,465000.0,30281,61292.88,203.23426573426573,1
4,3.0,1821,6,5314,48,2.0,550000.0,213044,53202.6,302.03185063152114,1
4,3.0,2565,60,23100,48,2.0,1400000.0,66335,169675.44,545.8089668615985,4
4,3.0,2248,44,21350,48,2.0,970000.0,170170,116858.28,431.4946619217082,1
4,3.0,2405,0,8368,49,2.0,554900.0,81203,55207.68,230.72765072765077,1
4,3.0,2600,21,5662,49,2.0,680000.0,104955,114540.36,261.53846153846155,1
4,3.0,2389,62,27878,49,2.0,659000.0,6823,87182.04,275.8476349937212,0
4,3.0,2164,32,6970,49,2.0,575000.0,198872,72949.8,265.7116451016636,1
4,3.0,2018,34,12197,49,2.0,635000.0,313041,83711.76,314.66798810703665,1
4,3.0,2911,10,10795,49,2.0,775000.0,201355,88169.4,266.2315355547922,1
4,3.0,2932,18,20473,49,2.0,1015000.0,27143,127552.92,346.18008185538883,1
4,3.0,2830,18,20473,49,2.0,850000.0,33601,83941.44,300.35335689045934,1
4,3.0,1450,42,8276,49,2.0,530000.0,313041,83711.76,365.5172413793104,1
4,3.0,1656,39,7492,49,2.0,410000.0,159092,72590.76,247.58454106280195,1
4,3.0,2418,9,4500,49,2.0,1460000.0,35562,108766.68,603.8047973531844,1
4,3.0,2410,60,12632,49,2.0,590000.0,313041,83711.76,244.8132780082988,1
4,3.0,2778,18,5663,49,2.0,815000.0,104955,114540.36,293.3765298776098,1
4,3.0,1613,37,3877,5,2.0,613300.0,170170,116858.28,380.2231866088035,1
4,3.0,1880,52,5775,5,2.0,1380000.0,111635,101350.92,734.0425531914893,1
4,3.0,2160,34,5160,5,2.0,1185000.0,48758,159539.16,548.6111111111111,1
4,3.0,2258,22,8164,5,2.0,515000.0,155810,74383.32,228.07794508414528,1
4,3.0,2257,23,5227,5,2.0,715000.0,313041,83711.76,316.79220203810365,1
4,3.0,2649,18,8276,5,2.0,792500.0,104955,114540.36,299.1694979237448,1
4,3.0,2483,45,6845,5,2.0,1148000.0,55179,107098.2,462.34393878372936,1
4,3.0,2485,43,6900,5,2.0,1260000.0,78940,144442.32,507.0422535211268,1
4,3.0,2578,31,6310,5,2.0,760000.0,201355,88169.4,294.8021722265322,1
4,3.0,2644,13,6970,5,2.0,868000.0,55298,144826.44,328.29046898638427,1
4,3.0,2245,33,6000,5,2.0,700000.0,201355,88169.4,311.80400890868594,1
4,3.0,3124,45,17760,5,2.0,906000.0,69787,112838.88,290.0128040973111,1
4,3.0,2509,51,8911,5,2.0,1100000.0,51860,115371.96,438.421681944998,1
4,3.0,2060,3,23600,5,2.0,515000.0,91757,66035.64,250.0,1
4,3.0,1800,58,5070,5,2.0,880000.0,92475,101636.04,488.8888888888889,1
4,3.0,1728,45,3034,5,2.0,795000.0,63698,83142.84,460.06944444444446,1
4,3.0,1437,34,7260,5,2.0,520000.0,54032,75922.44,361.8649965205289,1
4,3.0,3029,42,6000,5,2.0,1175000.0,64673,149183.76,387.9168042258171,1
4,3.0,2646,21,13068,5,2.0,674000.0,198872,72949.8,254.724111866969,1
4,3.0,2133,6,1728,5,2.0,929000.0,331266,66666.6,435.5368026254103,1
4,3.0,3021,55,15169,5,2.0,980000.0,75089,90225.96,324.39589539887453,1
4,3.0,2309,5,3192,5,2.0,672600.0,166892,73942.44,291.2949328713729,1
4,3.0,2496,12,7092,5,2.0,500000.0,159092,72590.76,200.3205128205128,1
4,3.0,2461,34,10454,5,2.0,680000.0,313041,83711.76,276.31044290938644,1
4,3.0,2457,55,9834,5,2.0,1005000.0,61341,91019.28,409.035409035409,1
4,3.0,1863,94,2614,5,2.0,3000000.0,84792,154482.0,1610.3059581320451,4
4,3.0,2025,35,4500,5,2.0,830000.0,76187,139802.52,409.87654320987656,1
4,3.0,2722,24,6970,5,2.0,860000.0,104955,114540.36,315.9441587068332,1
4,3.0,2509,18,7687,5,2.0,412800.0,23110,64649.64,164.5277002789956,1
4,3.0,2163,37,12145,5,2.0,1049000.0,56259,126060.0,484.9745723532132,1
4,3.0,1981,26,5663,5,2.0,728000.0,104955,114540.36,367.4911660777385,1
4,3.0,2575,23,6970,5,2.0,610000.0,106326,105594.72,236.89320388349515,1
