bedroom,bathrooms,property_sqft,property_age,lot_sqft,dom,commission,sale_price,population,median_family_income,price_per_sqft,county_Orange,county_Riverside,county_San Bernardino,view_Y,pool_Y
3,3.0,2742,25,7405,48,2.0,1475000.0,49953,90938.76,537.928519328957,0,1,0,1,0
3,3.0,1333,49,1591,48,2.0,635000.0,342973,83530.92,476.36909227306825,1,0,0,0,0
3,3.0,1915,44,3780,48,2.0,1333000.0,229850,145141.92,696.0835509138382,1,0,0,0,0
3,3.0,2643,50,11720,48,2.0,960000.0,137945,100566.84,363.22360953461975,1,0,0,1,1
3,3.0,2076,60,25857,48,2.0,1100000.0,55179,107098.2,529.8651252408478,0,0,0,1,1
3,3.0,1590,45,51836,48,2.0,300000.0,5767,61225.56,188.67924528301887,0,0,1,1,0
3,3.0,2532,57,5100,48,2.0,975000.0,15791,118905.6,385.07109004739334,1,0,0,0,0
3,3.0,1383,34,5227,48,2.0,558000.0,104955,114540.36,403.470715835141,0,1,0,0,0
3,3.0,2133,13,6098,48,2.0,579000.0,56243,86928.6,271.44866385372717,0,1,0,1,0
3,3.0,1746,30,4872,48,2.0,1100000.0,78940,144442.32,630.0114547537228,1,0,0,1,1
3,3.0,1826,31,3800,49,2.0,1085000.0,78940,144442.32,594.1949616648412,1,0,0,1,0
3,3.0,1322,32,6860,49,2.0,628000.0,201355,88169.4,475.0378214826021,0,0,1,0,1
3,3.0,2606,34,84942,49,2.0,560000.0,10308,109508.52,214.88871834228704,0,0,1,1,0
3,3.0,1826,46,7200,49,2.0,725000.0,166892,73942.44,397.04271631982476,0,0,1,0,1
3,3.0,1629,27,4512,49,2.0,590000.0,201355,88169.4,362.1853898096992,0,0,1,1,0
3,3.0,1896,32,4080,49,2.0,1050000.0,95246,146154.36,553.7974683544304,1,0,0,1,0
3,3.0,1746,33,4356,49,2.0,515000.0,81658,85048.92,294.95990836197024,0,1,0,1,0
3,3.0,1540,34,4000,49,2.0,550000.0,201355,88169.4,357.14285714285717,0,0,1,0,0
3,3.0,1620,62,8067,49,2.0,1680000.0,84792,154482.0,1037.037037037037,1,0,0,0,0
3,3.0,1760,14,2613,49,2.0,530000.0,313041,83711.76,301.1363636363636,0,1,0,0,0
3,3.0,1440,60,1428,49,2.0,905000.0,84792,154482.0,628.4722222222222,1,0,0,1,0
3,3.0,2187,36,6098,49,2.0,1360000.0,229850,145141.92,621.8564243255602,1,0,0,1,0
3,3.0,2667,21,7405,49,2.0,605000.0,81658,85048.92,226.84664416947882,0,1,0,1,0
3,3.0,1817,22,3746,5,2.0,1068888.0,40443,130606.08,588.2707760044028,1,0,0,0,0
3,3.0,1921,38,6120,5,2.0,1168000.0,66335,169675.44,608.0166579906298,1,0,0,0,0
3,3.0,1731,38,12632,5,2.0,669000.0,313041,83711.76,386.48180242634317,0,1,0,1,0
3,3.0,1628,34,7841,5,2.0,640000.0,313041,83711.76,393.12039312039315,0,1,0,0,0
3,3.0,1546,31,8400,5,2.0,577000.0,101367,69425.4,373.22121604139716,0,0,1,1,0
3,3.0,1286,75,12632,5,2.0,520000.0,39620,100067.88,404.3545878693624,0,1,0,1,0
3,3.0,2900,18,7841,5,2.0,810000.0,97247,78817.2,279.3103448275862,0,1,0,1,0
3,3.0,1697,31,8775,5,2.0,525000.0,54032,75922.44,309.3694755450795,0,0,1,1,0
3,3.0,1559,30,6534,5,2.0,609000.0,104955,114540.36,390.63502245028866,0,1,0,1,0
3,3.0,1263,36,6000,5,2.0,655000.0,166892,73942.44,518.6064924782264,0,0,1,1,0
3,3.0,1629,26,6156,5,2.0,720000.0,201355,88169.4,441.9889502762431,0,0,1,1,1
3,3.0,2140,65,7700,5,2.0,1745000.0,10816,179299.56,815.4205607476636,1,0,0,1,1
3,3.0,2479,60,9000,5,2.0,670000.0,201355,88169.4,270.27027027027026,0,0,1,0,1
3,3.0,1659,32,6950,5,2.0,495000.0,52406,91209.36,298.372513562387,0,0,1,1,0
3,3.0,2344,4,9148,5,2.0,630000.0,81658,85048.92,268.77133105802045,0,1,0,1,0
3,3.0,2032,22,4681,5,2.0,1100000.0,51860,115371.96,541.3385826771654,1,0,0,1,1
3,3.0,1653,29,3060,5,2.0,886700.0,78940,144442.32,536.4186327888688,1,0,0,0,0
3,3.0,1333,49,1659,5,2.0,700000.0,342973,83530.92,525.1312828207052,1,0,0,0,0
3,3.0,1520,35,6098,5,2.0,400000.0,198872,72949.8,263.1578947368421,0,1,0,0,0
3,3.0,2639,41,10748,5,2.0,930000.0,33896,121624.8,352.40621447518,0,0,0,1,0
3,3.0,1309,34,2485,5,2.0,700000.0,76187,139802.52,534.75935828877,0,0,1,0,0
3,3.0,1932,62,11000,5,2.0,795000.0,61341,91019.28,411.49068322981367,1,0,0,1,0
3,3.0,2403,38,3400,5,2.0,1495000.0,66335,169675.44,622.1389929255098,1,0,0,1,0
3,3.0,1939,39,17857,5,2.0,960000.0,55179,107098.2,495.1005673027334,0,0,0,1,0
3,3.0,1571,34,8361,5,2.0,720000.0,18619,145371.6,458.3068109484405,0,0,0,1,0
3,3.0,1944,73,19203,5,2.0,400000.0,159092,72590.76,205.76131687242798,0,0,0,1,0
3,3.0,2372,30,10500,5,2.0,1715000.0,64673,149183.76,723.018549747049,1,0,0,1,1
3,3.0,2001,47,6272,5,2.0,700000.0,107441,96031.32,349.8250874562719,0,0,0,1,0
3,3.0,1361,92,7841,5,2.0,528000.0,313041,83711.76,387.95003673769287,0,1,0,1,0
3,3.0,1574,33,7405,5,2.0,535000.0,313041,83711.76,339.89834815756035,0,1,0,1,0
3,3.0,2731,18,6006,5,2.0,865000.0,80810,103392.96,316.73379714390336,0,0,1,0,0
3,3.0,1942,39,14656,5,2.0,865000.0,29822,142230.0,445.4170957775489,0,0,0,1,0
3,3.0,1591,33,8276,5,2.0,600000.0,157395,109041.24,377.1213073538655,0,1,0,0,0
3,3.0,1905,15,8712,5,2.0,815000.0,55298,144826.44,427.82152230971127,0,1,0,0,0
3,3.0,2584,31,6098,5,2.0,623500.0,106326,105594.72,241.29256965944273,0,1,0,1,1
3,3.0,2009,33,6970,5,2.0,542000.0,33601,83941.44,269.7859631657541,0,1,0,0,1
3,3.0,1542,5,2614,5,2.0,510000.0,198872,72949.8,330.73929961089493,0,1,0,1,0
3,3.0,1199,33,1307,5,2.0,620000.0,157395,109041.24,517.0975813177648,0,1,0,1,0
3,3.0,2762,44,8800,5,2.0,1355000.0,95246,146154.36,490.5865314989138,1,0,0,0,1
3,3.0,1547,33,8712,5,2.0,495000.0,198872,72949.8,319.97414350355524,0,1,0,0,0
3,3.0,2129,34,4100,5,2.0,1050000.0,95246,146154.36,493.1892907468295,1,0,0,0,0
3,3.0,1700,23,4487,5,2.0,700000.0,157395,109041.24,411.7647058823529,0,1,0,1,0
3,3.0,2030,13,8276,5,2.0,775000.0,97247,78817.2,381.7733990147783,0,1,0,1,0
3,3.0,1381,39,4792,5,2.0,420000.0,198872,72949.8,304.1274438812455,0,1,0,0,1
3,3.0,1335,35,3800,5,2.0,537000.0,201355,88169.4,402.24719101123594,0,0,1,1,0
3,3.0,1342,35,4400,5,2.0,700000.0,170170,116858.28,521.6095380029806,0,0,1,1,0
3,3.0,1539,59,18256,5,2.0,337000.0,70561,72132.72,218.97335932423653,0,0,1,0,0
3,3.0,1680,71,5301,5,2.0,700000.0,80926,117031.2,416.6666666666667,0,0,0,0,0
3,3.0,2868,23,12197,5,2.0,865000.0,157395,109041.24,301.6039051603905,0,1,0,0,0
3,3.0,2420,19,12632,5,2.0,819000.0,157395,109041.24,338.4297520661157,0,1,0,1,0
3,3.0,1865,37,6250,5,2.0,1150000.0,64299,166358.28,616.6219839142091,1,0,0,1,0
3,3.0,1655,39,8276,5,2.0,590000.0,313041,83711.76,356.49546827794563,0,1,0,1,1
3,3.0,1670,28,4750,5,2.0,1050000.0,48758,159539.16,628.7425149700599,1,0,0,1,1
3,3.0,2017,136,7531,5,2.0,1075000.0,468594,78817.2,532.969757064948,0,0,0,1,0
3,3.0,1445,34,5227,5,2.0,550000.0,106326,105594.72,380.6228373702422,0,1,0,0,0
3,3.0,2403,34,3520,5,2.0,1600000.0,66335,169675.44,665.8343736995422,1,0,0,1,0
3,3.0,1317,36,4356,5,2.0,419000.0,198872,72949.8,318.1473044798785,0,1,0,0,0
3,3.0,2646,58,13320,5,2.0,1360000.0,137945,100566.84,513.9833711262282,1,0,0,0,0
3,3.0,1750,25,4500,5,2.0,568000.0,201355,88169.4,324.57142857142856,0,0,1,1,0
3,3.0,3044,33,20900,5,2.0,460000.0,91757,66035.64,151.11695137976346,0,0,1,1,0
3,3.0,1750,3,2580,5,2.0,450000.0,39620,100067.88,257.14285714285717,0,1,0,0,0
3,3.0,2315,20,8276,5,2.0,675000.0,106326,105594.72,291.5766738660907,0,1,0,1,0
3,3.0,1960,35,7841,5,2.0,612000.0,106326,105594.72,312.2448979591837,0,1,0,0,0
3,3.0,1600,52,5201,5,2.0,565000.0,107441,96031.32,353.125,0,0,0,0,0
3,3.0,1189,67,5563,5,2.0,635000.0,468594,78817.2,534.0622371740959,0,0,0,0,0
3,3.0,1942,66,7210,5,2.0,659000.0,37685,67562.88,339.34088568486095,0,0,1,1,0
3,3.0,1527,19,4792,5,2.0,420000.0,71377,63709.8,275.04911591355597,0,1,0,1,0
3,3.0,1855,23,3049,5,2.0,570000.0,104955,114540.36,307.27762803234504,0,1,0,0,0
3,3.0,2154,3,4950,5,2.0,780000.0,166892,73942.44,362.116991643454,0,0,1,1,1
3,3.0,1284,29,3250,5,2.0,1100000.0,229850,145141.92,856.6978193146417,1,0,0,1,0
3,3.0,1800,46,3774,5,2.0,1050000.0,111635,101350.92,583.3333333333334,1,0,0,1,0
3,3.0,1252,35,1684,5,2.0,650000.0,115243,53759.64,519.1693290734825,0,0,0,1,0
3,3.0,1867,38,6200,5,2.0,910000.0,75089,90225.96,487.4129619710766,0,0,1,1,1
3,3.0,1246,53,3257,5,2.0,649000.0,107441,96031.32,520.8667736757625,0,0,0,0,0
3,3.0,1548,30,4395,50,2.0,1100000.0,195380,81583.92,710.594315245478,0,0,0,0,0
3,3.0,1433,36,4000,50,2.0,440000.0,201355,88169.4,307.0481507327285,0,0,1,0,0
3,3.0,2216,5,4498,50,2.0,659000.0,201355,88169.4,297.3826714801444,0,0,1,0,0
3,3.0,2086,37,9971,50,2.0,980000.0,51597,85374.96,469.7986577181208,0,0,0,0,0
3,3.0,2407,33,5227,50,2.0,599888.0,198872,72949.8,249.22642293311176,0,1,0,1,0
3,3.0,2486,16,4044,50,2.0,1575000.0,229850,145141.92,633.5478680611424,1,0,0,1,0
3,3.0,1662,36,4250,50,2.0,926000.0,78940,144442.32,557.1600481347774,1,0,0,1,0
3,3.0,2727,15,5663,50,2.0,670000.0,104955,114540.36,245.69123579024568,0,1,0,1,0
3,3.0,2409,46,2580,51,2.0,1570000.0,195380,81583.92,651.722706517227,0,0,0,1,0
3,3.0,1253,36,3600,51,2.0,540000.0,201355,88169.4,430.9656823623304,0,0,1,0,0
3,3.0,1676,5,2760,51,2.0,615000.0,166892,73942.44,366.94510739856804,0,0,1,0,0
3,3.0,2021,5,6970,51,2.0,550000.0,2717,78266.76,272.1425037110341,0,1,0,1,0
3,3.0,1435,36,3920,52,2.0,450000.0,71377,63709.8,313.588850174216,0,1,0,0,0
3,3.0,2135,3,21944,52,2.0,680000.0,159092,72590.76,318.5011709601874,0,0,0,1,0
3,3.0,1904,59,8820,52,2.0,905000.0,137945,100566.84,475.3151260504202,1,0,0,1,0
3,3.0,1596,25,1302,52,2.0,590000.0,70789,54558.24,369.67418546365917,0,0,0,0,0
3,3.0,2601,20,7380,52,2.0,385000.0,91757,66035.64,148.01999231064974,0,0,1,1,0
3,3.0,1447,17,3965,52,2.0,635000.0,80810,103392.96,438.8389771941949,0,0,1,1,0
3,3.0,1684,34,5000,53,2.0,530000.0,9388,82468.32,314.7268408551069,0,0,1,1,0
3,3.0,1779,36,4050,53,2.0,1240000.0,229850,145141.92,697.0207982012366,1,0,0,0,0
3,3.0,1650,1,8880,53,2.0,600000.0,313041,83711.76,363.6363636363636,0,1,0,1,0
3,3.0,2660,24,29000,53,2.0,495000.0,70561,72132.72,186.09022556390977,0,0,1,1,0
3,3.0,1528,92,6748,53,2.0,875000.0,3862210,71505.72,572.6439790575917,0,0,0,0,0
3,3.0,2924,19,86684,53,2.0,765000.0,10308,109508.52,261.6279069767442,0,0,1,1,0
3,3.0,1628,37,4500,53,2.0,725000.0,86400,98508.96,445.33169533169536,0,0,0,1,0
3,3.0,2649,40,4242,54,2.0,1670000.0,468594,78817.2,630.4265760664401,0,0,0,1,0
3,3.0,1456,49,1617,54,2.0,700000.0,138980,112362.36,480.7692307692308,1,0,0,1,0
3,3.0,1824,38,10890,54,2.0,840000.0,49953,90938.76,460.5263157894737,0,1,0,1,0
3,3.0,1713,39,15000,54,2.0,605000.0,201355,88169.4,353.18155283129016,0,0,1,0,0
3,3.0,2104,34,4356,54,2.0,400000.0,30281,61292.88,190.11406844106463,0,1,0,1,0
3,3.0,1536,52,1894,55,2.0,660000.0,56440,123185.04,429.6875,1,0,0,1,0
3,3.0,1804,24,8276,55,2.0,660000.0,157395,109041.24,365.8536585365854,0,1,0,0,0
3,3.0,1100,69,6030,55,2.0,640000.0,48429,96509.16,581.8181818181819,0,0,0,0,0
3,3.0,1596,35,6534,55,2.0,650000.0,157395,109041.24,407.2681704260652,0,1,0,0,0
3,3.0,1613,37,5882,55,2.0,615000.0,170170,116858.28,381.27712337259766,0,0,1,0,0
3,3.0,2387,44,6600,55,2.0,1548000.0,195686,128882.16,648.5127775450356,1,0,0,1,1
3,3.0,1648,31,3870,55,2.0,720000.0,35569,143535.48,436.8932038834951,0,0,0,1,0
3,3.0,1408,95,6240,55,2.0,990000.0,37035,113564.88,703.125,0,0,0,1,0
3,3.0,1509,36,7841,55,2.0,505000.0,198872,72949.8,334.65871438038437,0,1,0,1,0
3,3.0,1586,36,6941,55,2.0,396447.0,159092,72590.76,249.96658259773014,0,0,0,0,0
3,3.0,1428,62,7359,55,2.0,787500.0,80926,117031.2,551.4705882352941,0,0,0,0,0
3,3.0,1404,36,4095,56,2.0,729000.0,76187,139802.52,519.2307692307693,0,0,1,0,0
3,3.0,1600,53,4296,56,2.0,595000.0,107441,96031.32,371.875,0,0,0,1,0
3,3.0,1494,26,3920,56,2.0,656000.0,157395,109041.24,439.0896921017403,0,1,0,0,0
3,3.0,2590,21,5663,56,2.0,670000.0,104955,114540.36,258.6872586872587,0,1,0,1,0
3,3.0,1965,17,6098,56,2.0,686000.0,55298,144826.44,349.10941475826974,0,1,0,1,0
3,3.0,2828,15,15192,56,2.0,575000.0,9437,70688.64,203.3239038189533,0,0,1,1,0
3,3.0,1619,67,6240,56,2.0,780000.0,138980,112362.36,481.7788758492897,1,0,0,1,0
3,3.0,1824,68,14810,56,2.0,700000.0,157395,109041.24,383.7719298245614,0,1,0,0,1
3,3.0,1926,39,6600,56,2.0,960000.0,82191,96198.96,498.44236760124613,1,0,0,0,0
3,3.0,2742,25,8712,56,2.0,1750000.0,49953,90938.76,638.220277169949,0,1,0,1,1
3,3.0,1809,66,10320,56,2.0,875000.0,50855,109508.52,483.69264787175234,0,0,0,1,1
3,3.0,1848,8,50359,56,2.0,830000.0,29822,142230.0,449.13419913419915,0,0,0,1,0
3,3.0,1797,4,1097,56,2.0,566750.0,313041,83711.76,315.38675570395105,0,1,0,0,0
3,3.0,1839,13,2205,56,2.0,785000.0,38455,62711.88,426.8624252311039,1,0,0,0,0
3,3.0,1903,16,2614,57,2.0,565000.0,313041,83711.76,296.89963215974774,0,1,0,1,0
3,3.0,1650,14,2178,57,2.0,599000.0,104955,114540.36,363.030303030303,0,1,0,1,0
3,3.0,1947,10,7215,57,2.0,415000.0,31773,46908.84,213.14843348741653,0,0,1,1,0
3,3.0,2793,20,8712,57,2.0,705000.0,313041,83711.76,252.41675617615468,0,1,0,0,0
3,3.0,2084,4,3614,57,2.0,750000.0,75089,90225.96,359.8848368522073,0,0,1,1,0
3,3.0,1571,43,3024,57,2.0,1191000.0,229850,145141.92,758.115849777212,1,0,0,1,0
3,3.0,1637,20,4256,57,2.0,675000.0,170170,116858.28,412.3396456933415,0,0,1,1,0
3,3.0,1593,33,2842,57,2.0,639000.0,24073,47901.48,401.12994350282486,0,0,0,0,0
3,3.0,1688,3,3920,57,2.0,533500.0,56243,86928.6,316.0545023696682,0,1,0,1,0
3,3.0,2134,97,10469,58,2.0,1325000.0,57251,123598.2,620.8997188378631,0,0,0,0,0
3,3.0,1558,75,5611,58,2.0,740000.0,106455,84068.16,474.96790757381257,0,0,0,0,0
3,3.0,2796,42,7875,58,2.0,2600000.0,64673,149183.76,929.8998569384836,1,0,0,0,0
3,3.0,1621,5,2777,58,2.0,665000.0,75089,90225.96,410.2405922270204,0,0,1,1,0
3,3.0,1843,26,7841,58,2.0,740000.0,157395,109041.24,401.51926207270753,0,1,0,0,1
3,3.0,1294,29,6804,58,2.0,420000.0,159092,72590.76,324.57496136012367,0,0,0,0,0
3,3.0,2050,50,6723,59,2.0,1223000.0,95246,146154.36,596.5853658536586,1,0,0,1,1
3,3.0,1208,12,1849,59,2.0,600000.0,97663,60557.64,496.6887417218543,0,0,0,1,0
3,3.0,2036,45,6240,59,2.0,1210000.0,95246,146154.36,594.3025540275049,1,0,0,1,0
3,3.0,1256,34,3600,59,2.0,480000.0,201355,88169.4,382.1656050955414,0,0,1,0,0
3,3.0,1910,19,4792,59,2.0,560000.0,106326,105594.72,293.1937172774869,0,1,0,0,0
3,3.0,2000,46,7405,59,2.0,639900.0,313041,83711.76,319.95,0,1,0,1,0
3,3.0,1992,58,12632,59,2.0,699997.0,10810,105020.52,351.40411646586347,0,1,0,1,0
3,3.0,1773,33,7535,59,2.0,475000.0,155810,74383.32,267.90750141003946,0,0,0,0,0
3,3.0,2284,35,18750,59,2.0,410000.0,70561,72132.72,179.50963222416812,0,0,1,1,0
3,3.0,1944,59,10172,59,2.0,850000.0,51597,85374.96,437.24279835390945,0,0,0,0,0
3,3.0,1982,34,85378,59,2.0,360000.0,12947,78941.28,181.63471241170535,0,0,1,0,0
3,3.0,2204,63,8607,59,2.0,1025000.0,50855,109508.52,465.0635208711434,0,0,0,1,1
3,3.0,2341,6,7405,59,2.0,706510.0,313041,83711.76,301.7983767620675,0,1,0,1,0
3,3.0,2195,69,19500,59,2.0,1180000.0,61341,91019.28,537.5854214123007,1,0,0,1,1
3,3.0,1569,85,6749,59,2.0,730000.0,3862210,71505.72,465.2644996813257,0,0,0,1,0
3,3.0,1615,20,6970,6,2.0,500000.0,39620,100067.88,309.59752321981426,0,1,0,1,0
3,3.0,1509,24,2383,6,2.0,710000.0,35569,143535.48,470.51027170311465,0,0,0,1,0
3,3.0,1986,0,5632,6,2.0,491292.0,39620,100067.88,247.37764350453173,0,1,0,0,0
3,3.0,1879,45,2875,6,2.0,1370000.0,195686,128882.16,729.1112293773284,1,0,0,0,0
3,3.0,1663,35,5565,6,2.0,775000.0,76187,139802.52,466.0252555622369,0,0,1,1,0
3,3.0,2397,66,12750,6,2.0,576249.0,52406,91209.36,240.40425531914894,0,0,1,1,0
3,3.0,1470,43,2714,6,2.0,675000.0,51860,115371.96,459.18367346938777,1,0,0,0,0
3,3.0,1367,3,3485,6,2.0,400000.0,42576,52823.76,292.6115581565472,0,1,0,0,0
3,3.0,2090,17,5227,6,2.0,575000.0,81658,85048.92,275.11961722488036,0,1,0,0,0
3,3.0,1955,47,4902,6,2.0,1085000.0,78940,144442.32,554.9872122762148,1,0,0,1,0
3,3.0,1276,59,1210,6,2.0,550000.0,82191,96198.96,431.0344827586207,1,0,0,1,0
3,3.0,1577,3,3602,6,2.0,515000.0,81658,85048.92,326.569435637286,0,1,0,0,0
3,3.0,1332,27,2178,6,2.0,535000.0,104955,114540.36,401.65165165165166,0,1,0,1,0
3,3.0,1921,2,2250,6,2.0,1250000.0,78940,144442.32,650.702758979698,1,0,0,1,0
3,3.0,2397,34,7659,6,2.0,1450000.0,195380,81583.92,604.9228201919066,0,0,0,0,0
3,3.0,1418,44,1496,6,2.0,833000.0,111635,101350.92,587.4471086036672,1,0,0,0,0
3,3.0,1524,50,1467,6,2.0,1215000.0,64673,149183.76,797.2440944881889,1,0,0,1,0
3,3.0,1957,66,15246,6,2.0,612500.0,313041,83711.76,312.97904956566174,0,1,0,1,1
3,3.0,2366,19,4235,6,2.0,785000.0,80810,103392.96,331.7836010143702,0,0,1,1,0
3,3.0,1551,1,3070,6,2.0,437540.0,49953,90938.76,282.1018697614442,0,1,0,0,0
3,3.0,1965,46,22500,6,2.0,840000.0,33896,121624.8,427.48091603053433,0,0,0,1,0
3,3.0,2794,50,11455,6,2.0,1425000.0,331266,66666.6,510.02147458840375,1,0,0,1,0
3,3.0,1408,25,2664,6,2.0,765000.0,342973,83530.92,543.3238636363636,1,0,0,0,0
3,3.0,1754,1,3070,6,2.0,512990.0,49953,90938.76,292.4686431014823,0,1,0,0,0
3,3.0,1903,39,12000,6,2.0,1903400.0,64673,149183.76,1000.2101944298477,1,0,0,1,0
3,3.0,1942,32,7200,6,2.0,585000.0,52406,91209.36,301.23583934088566,0,0,1,1,1
3,3.0,1408,36,3600,6,2.0,490000.0,201355,88169.4,348.0113636363636,0,0,1,0,0
3,3.0,1788,49,6000,6,2.0,1425000.0,195686,128882.16,796.9798657718121,1,0,0,0,1
3,3.0,1629,61,7400,6,2.0,821000.0,49038,119718.72,503.9901780233272,0,0,0,0,0
3,3.0,1576,60,5855,6,2.0,625000.0,92475,101636.04,396.5736040609137,0,0,0,0,0
3,3.0,1419,39,6211,6,2.0,435000.0,155810,74383.32,306.553911205074,0,0,0,0,0
3,3.0,1374,36,5650,6,2.0,650000.0,170170,116858.28,473.0713245997089,0,0,1,1,0
3,3.0,2123,38,7502,6,2.0,550000.0,12252,103967.16,259.0673575129534,0,0,1,1,0
3,3.0,2103,9,1255,6,2.0,688000.0,80810,103392.96,327.15168806466954,0,0,1,0,0
3,3.0,1439,33,4356,6,2.0,526000.0,157395,109041.24,365.5316191799861,0,1,0,1,0
3,3.0,1807,22,14416,6,2.0,540000.0,52406,91209.36,298.8378527946873,0,0,1,1,0
3,3.0,1483,21,1705,6,2.0,705000.0,115243,53759.64,475.3877275792313,0,0,0,0,0
3,3.0,2062,40,6660,6,2.0,805000.0,48429,96509.16,390.3976721629486,0,0,0,1,1
3,3.0,1932,56,13504,6,2.0,825000.0,49953,90938.76,427.01863354037266,0,1,0,1,1
3,3.0,1936,18,4840,6,2.0,665000.0,201355,88169.4,343.4917355371901,0,0,1,1,0
3,3.0,1464,72,13984,6,2.0,445000.0,52406,91209.36,303.9617486338798,0,0,1,1,0
3,3.0,2283,14,3042,6,2.0,1203000.0,77765,102071.64,526.9382391590013,1,0,0,1,0
3,3.0,1541,34,6970,6,2.0,545000.0,106326,105594.72,353.66645035691107,0,1,0,0,0
3,3.0,2650,0,7225,6,2.0,501000.0,91757,66035.64,189.0566037735849,0,0,1,0,0
3,3.0,1805,41,11243,6,2.0,485000.0,155810,74383.32,268.69806094182826,0,0,0,0,1
3,3.0,1793,23,6098,6,2.0,540000.0,81658,85048.92,301.1712214166202,0,1,0,1,0
3,3.0,2398,66,16700,6,2.0,600000.0,101367,69425.4,250.20850708924104,0,0,1,1,0
3,3.0,1814,68,7135,6,2.0,989888.0,59682,71716.92,545.6934950385887,0,0,0,1,1
3,3.0,1438,37,5720,6,2.0,697000.0,170170,116858.28,484.7009735744089,0,0,1,1,0
3,3.0,1653,30,3800,6,2.0,550000.0,201355,88169.4,332.7283726557774,0,0,1,0,0
3,3.0,1379,33,5400,6,2.0,485000.0,54032,75922.44,351.7041334300217,0,0,1,1,0
3,3.0,1875,20,2520,6,2.0,1150000.0,137945,100566.84,613.3333333333334,1,0,0,1,0
3,3.0,1235,34,2135,6,2.0,624888.0,76187,139802.52,505.9821862348178,0,0,1,0,0
3,3.0,1432,31,3150,6,2.0,929000.0,49437,161554.8,648.7430167597765,1,0,0,1,0
3,3.0,2289,33,7213,6,2.0,480000.0,155810,74383.32,209.69855832241154,0,0,0,0,0
3,3.0,1895,20,3920,6,2.0,480000.0,71377,63709.8,253.29815303430078,0,1,0,1,0
3,3.0,2165,60,10890,6,2.0,689000.0,313041,83711.76,318.2448036951501,0,1,0,1,0
3,3.0,1736,1,12206,6,2.0,1079234.0,18619,145371.6,621.6785714285714,0,0,0,1,0
3,3.0,1878,36,7405,6,2.0,530000.0,198872,72949.8,282.21512247071354,0,1,0,0,0
3,3.0,1778,28,2600,6,2.0,975000.0,35562,108766.68,548.3689538807649,1,0,0,1,0
3,3.0,1382,38,3120,6,2.0,530000.0,170170,116858.28,383.5021707670043,0,0,1,0,0
3,3.0,2235,68,14850,6,2.0,1000000.0,61341,91019.28,447.42729306487695,1,0,0,1,0
3,3.0,1428,36,4772,6,2.0,612000.0,166892,73942.44,428.57142857142856,0,0,1,1,0
3,3.0,1676,26,5050,6,2.0,651000.0,170170,116858.28,388.42482100238664,0,0,1,1,0
3,3.0,1730,36,7841,6,2.0,525000.0,198872,72949.8,303.46820809248555,0,1,0,0,0
3,3.0,1823,34,7841,6,2.0,570000.0,33601,83941.44,312.6714207350521,0,1,0,1,0
3,3.0,1494,38,4600,6,2.0,545000.0,201355,88169.4,364.7925033467202,0,0,1,1,0
3,3.0,1429,35,5460,6,2.0,499000.0,52406,91209.36,349.1952414275717,0,0,1,1,1
3,3.0,1924,108,5802,6,2.0,770000.0,3862210,71505.72,400.2079002079002,0,0,0,0,0
3,3.0,1435,47,2054,6,2.0,765000.0,48748,121659.12,533.1010452961673,1,0,0,1,0
3,3.0,1598,36,4200,6,2.0,1075000.0,77765,102071.64,672.7158948685857,1,0,0,0,0
3,3.0,2814,33,27300,6,2.0,469000.0,70561,72132.72,166.66666666666666,0,0,1,0,0
3,3.0,2416,76,8506,6,2.0,1330000.0,111133,61312.68,550.4966887417219,0,0,0,0,0
3,3.0,2069,60,21513,6,2.0,1130000.0,5398,150259.56,546.1575640405994,0,0,0,0,1
3,3.0,1570,36,2970,6,2.0,580000.0,166892,73942.44,369.4267515923567,0,0,1,1,0
3,3.0,2296,58,14375,6,2.0,630000.0,313041,83711.76,274.390243902439,0,1,0,1,1
3,3.0,1977,23,4455,6,2.0,735000.0,170170,116858.28,371.7754172989378,0,0,1,0,0
3,3.0,2044,34,3300,6,2.0,1410000.0,229850,145141.92,689.8238747553816,1,0,0,0,0
3,3.0,1438,46,1222,6,2.0,625000.0,138980,112362.36,434.6314325452017,1,0,0,0,0
3,3.0,1666,32,3024,6,2.0,726500.0,76187,139802.52,436.07442977190874,0,0,1,1,0
3,3.0,1516,30,3049,6,2.0,640000.0,157395,109041.24,422.16358839050133,0,1,0,1,0
3,3.0,1901,10,6534,6,2.0,535000.0,81658,85048.92,281.4308258811152,0,1,0,1,0
3,3.0,1492,35,3600,6,2.0,1100000.0,49437,161554.8,737.2654155495978,1,0,0,1,0
3,3.0,1445,75,3995,6,2.0,700000.0,468594,78817.2,484.42906574394465,0,0,0,1,0
3,3.0,2187,36,5900,6,2.0,1337000.0,229850,145141.92,611.3397347965249,1,0,0,0,0
3,3.0,1220,31,6987,6,2.0,440000.0,155810,74383.32,360.655737704918,0,0,0,1,0
3,3.0,3305,16,8276,6,2.0,825000.0,313041,83711.76,249.62178517397882,0,1,0,0,0
3,3.0,1597,37,10018,6,2.0,480000.0,104955,114540.36,300.5635566687539,0,1,0,1,0
3,3.0,1677,1,3500,6,2.0,515700.0,2717,78266.76,307.5134168157424,0,1,0,1,0
3,3.0,1254,39,5300,6,2.0,490000.0,53129,58882.56,390.7496012759171,0,0,1,1,0
